Last Update,Country,Province/State,Confirmed
2016-04-23,Brazil,Rio_Grande_do_Norte,10
2016-04-23,Brazil,Rio_Grande_do_Sul,46
2016-04-23,Brazil,Rio_de_Janeiro,6
2016-04-23,Brazil,Rondonia,2
2016-04-23,Brazil,Roraima,15
2016-04-23,Brazil,Santa_Catarina,5
2016-04-23,Brazil,Sergipe,2
2016-04-23,Brazil,Sao_Paulo,15
2016-04-23,Brazil,Tocantins,59
2016-04-23,Brazil,Acre,4
2016-04-23,Brazil,Alagoas,4
2016-04-23,Brazil,Amapa,232
2016-04-23,Brazil,Amazonas,84
2016-04-23,Brazil,Bahia,5
2016-04-23,Brazil,Ceara,8
2016-04-23,Brazil,Distrito_Federal,12
2016-04-23,Brazil,Espirito_Santo,115
2016-04-23,Brazil,Goias,15
2016-04-23,Brazil,Maranhao,2
2016-04-23,Brazil,Mato_Grosso,3
2016-04-23,Brazil,Mato_Grosso_do_Sul,1
2016-04-23,Brazil,Minas_Gerais,115
2016-04-23,Brazil,Para,4
2016-04-23,Brazil,Paraiba,339
2016-04-23,Brazil,Parana,75
2016-04-23,Brazil,Pernambuco,96
2016-04-23,Brazil,Piaui,2
2016-04-23,Brazil,Rio_Grande_do_Norte,44
2016-04-23,Brazil,Rio_Grande_do_Sul,3
2016-04-23,Brazil,Rio_de_Janeiro,1
2016-04-23,Brazil,Rondonia,37
2016-04-23,Brazil,Roraima,8
2016-04-23,Brazil,Santa_Catarina,3
2016-04-23,Brazil,Sergipe,17
2016-04-23,Brazil,Sao_Paulo,144
2016-04-23,Brazil,Tocantins,1
2016-04-23,Brazil,Acre,4
2016-04-23,Brazil,Alagoas,184
2016-04-23,Brazil,Amapa,143
2016-04-23,Brazil,Amazonas,32
2016-04-23,Brazil,Bahia,33
2016-04-23,Brazil,Ceara,45
2016-04-23,Brazil,Distrito_Federal,43
2016-04-23,Brazil,Espirito_Santo,77
2016-04-23,Brazil,Goias,14
2016-04-23,Brazil,Maranhao,55
2016-04-23,Brazil,Mato_Grosso,374
2016-04-23,Brazil,Mato_Grosso_do_Sul,24
2016-04-23,Brazil,Minas_Gerais,920
2016-04-23,Brazil,Para,62
2016-04-23,Brazil,Paraiba,39
2016-04-23,Brazil,Parana,36
2016-04-23,Brazil,Pernambuco,88
2016-04-23,Brazil,Piaui,5
2016-04-23,Brazil,Rio_Grande_do_Norte,3
2016-04-23,Brazil,Rio_Grande_do_Sul,30
2016-04-23,Brazil,Rio_de_Janeiro,102
2016-04-23,Brazil,Rondonia,17
2016-04-23,Brazil,Roraima,20
2016-04-23,Brazil,Santa_Catarina,82
2016-04-23,Brazil,Sergipe,4
2016-04-23,Brazil,Sao_Paulo,10
2016-04-23,Brazil,Tocantins,645
2016-04-23,Brazil,Alagoas,241
2016-04-23,Brazil,Bahia,93
2016-04-23,Brazil,Ceara,73
2016-04-23,Brazil,Distrito_Federal,92
2016-04-23,Brazil,Espirito_Santo,120
2016-04-23,Brazil,Mato_Grosso,2
2016-04-23,Brazil,Minas_Gerais,45
2016-04-23,Brazil,Paraiba,27
2016-04-23,Brazil,Pernambuco,379
2016-04-23,Brazil,Piaui,5
2016-04-23,Brazil,Rio_Grande_do_Norte,653
2016-04-23,Brazil,Rio_de_Janeiro,23
2016-04-23,Brazil,Sergipe,283
2016-04-23,Brazil,Acre,31
2016-04-23,Brazil,Bahia,297
2016-04-23,Brazil,Goias,5
2016-04-23,Brazil,Mato_Grosso,21
2016-04-23,Brazil,Minas_Gerais,2
2016-04-23,Brazil,Paraiba,146
2016-04-23,Brazil,Parana,163
2016-04-23,Brazil,Pernambuco,118
2016-04-23,Brazil,Piaui,24
2016-04-23,Brazil,Rio_Grande_do_Sul,2
2016-04-23,Brazil,Rio_de_Janeiro,1
2016-04-23,Brazil,Sergipe,56
2016-04-23,Brazil,Sao_Paulo,38
2016-04-23,Brazil,Alagoas,1
2016-04-23,Brazil,Amapa,7
2016-04-23,Brazil,Bahia,10
2016-04-23,Brazil,Ceara,57
2016-04-23,Brazil,Espirito_Santo,5
2016-04-23,Brazil,Goias,2
2016-04-23,Brazil,Maranhao,3
2016-04-23,Brazil,Mato_Grosso,1
2016-04-23,Brazil,Paraiba,46
2016-04-23,Brazil,Pernambuco,4
2016-04-23,Brazil,Rio_Grande_do_Norte,101
2016-04-23,Brazil,Rio_Grande_do_Sul,30
2016-04-23,Brazil,Rio_de_Janeiro,38
2016-04-23,Brazil,Sergipe,2
2016-04-23,Brazil,Sao_Paulo,10
2016-04-23,Brazil,Tocantins,1
2016-04-30,Brazil,Alagoas,1
2016-04-30,Brazil,Amapa,19
2016-04-30,Brazil,Amazonas,8
2016-04-30,Brazil,Bahia,3
2016-04-30,Brazil,Ceara,9
2016-04-30,Brazil,Distrito_Federal,71
2016-04-30,Brazil,Espirito_Santo,4
2016-04-30,Brazil,Goias,4
2016-04-30,Brazil,Maranhao,173
2016-04-30,Brazil,Mato_Grosso,100
2016-04-30,Brazil,Mato_Grosso_do_Sul,1
2016-04-30,Brazil,Minas_Gerais,27
2016-04-30,Brazil,Para,29
2016-04-30,Brazil,Paraiba,82
2016-04-30,Brazil,Parana,35
2016-04-30,Brazil,Pernambuco,10
2016-04-30,Brazil,Piaui,55
2016-04-30,Brazil,Rio_Grande_do_Norte,22
2016-04-30,Brazil,Rio_Grande_do_Sul,134
2016-04-30,Brazil,Rio_de_Janeiro,24
2016-04-30,Brazil,Rondonia,176
2016-04-30,Brazil,Roraima,64
2016-04-30,Brazil,Sergipe,81
2016-04-30,Brazil,Sao_Paulo,31
2016-04-30,Brazil,Tocantins,47
2016-04-30,Brazil,Acre,6
2016-04-30,Brazil,Alagoas,6
2016-04-30,Brazil,Amapa,5
2016-04-30,Brazil,Amazonas,52
2016-04-30,Brazil,Bahia,79
2016-04-30,Brazil,Ceara,49
2016-04-30,Brazil,Distrito_Federal,3
2016-04-30,Brazil,Espirito_Santo,1
2016-04-30,Brazil,Goias,14
2016-04-30,Brazil,Maranhao,1
2016-04-30,Brazil,Mato_Grosso,1
2016-04-30,Brazil,Mato_Grosso_do_Sul,1
2016-04-30,Brazil,Minas_Gerais,1
2016-04-30,Brazil,Paraiba,10
2016-04-30,Brazil,Parana,2
2016-04-30,Brazil,Pernambuco,3
2016-04-30,Brazil,Piaui,12
2016-04-30,Brazil,Rio_Grande_do_Norte,2
2016-04-30,Brazil,Rio_Grande_do_Sul,6
2016-04-30,Brazil,Rio_de_Janeiro,1
2016-04-30,Brazil,Rondonia,1
2016-04-30,Brazil,Santa_Catarina,1
2016-04-30,Brazil,Sergipe,2
2016-04-30,Brazil,Sao_Paulo,3
2016-04-30,Brazil,Tocantins,2
2016-04-30,Brazil,Acre,3
2016-04-30,Brazil,Alagoas,2
2016-04-30,Brazil,Amapa,2
2016-04-30,Brazil,Amazonas,3
2016-04-30,Brazil,Bahia,7
2016-04-30,Brazil,Ceara,1
2016-04-30,Brazil,Espirito_Santo,2
2016-04-30,Brazil,Goias,2
2016-04-30,Brazil,Maranhao,3
2016-04-30,Brazil,Mato_Grosso,1
2016-04-30,Brazil,Mato_Grosso_do_Sul,30
2016-04-30,Brazil,Minas_Gerais,13
2016-04-30,Brazil,Para,3
2016-04-30,Brazil,Paraiba,3
2016-04-30,Brazil,Parana,7
2016-04-30,Brazil,Pernambuco,8
2016-04-30,Brazil,Piaui,10
2016-04-30,Brazil,Rio_Grande_do_Norte,50
2016-04-30,Brazil,Rio_Grande_do_Sul,6
2016-04-30,Brazil,Rio_de_Janeiro,2
2016-04-30,Brazil,Rondonia,15
2016-04-30,Brazil,Roraima,10
2016-04-30,Brazil,Santa_Catarina,2
2016-04-30,Brazil,Sergipe,15
2016-04-30,Brazil,Sao_Paulo,64
2016-04-30,Brazil,Tocantins,4
2016-04-30,Brazil,Acre,4
2016-04-30,Brazil,Alagoas,237
2016-04-30,Brazil,Amapa,90
2016-04-30,Brazil,Amazonas,5
2016-04-30,Brazil,Bahia,10
2016-04-30,Brazil,Ceara,14
2016-04-30,Brazil,Distrito_Federal,116
2016-04-30,Brazil,Espirito_Santo,15
2016-04-30,Brazil,Goias,2
2016-04-30,Brazil,Maranhao,3
2016-04-30,Brazil,Mato_Grosso,1
2016-04-30,Brazil,Mato_Grosso_do_Sul,119
2016-04-30,Brazil,Minas_Gerais,4
2016-04-30,Brazil,Para,351
2016-04-30,Brazil,Paraiba,74
2016-04-30,Brazil,Parana,106
2016-04-30,Brazil,Pernambuco,2
2016-04-30,Brazil,Piaui,47
2016-04-30,Brazil,Rio_Grande_do_Norte,4
2016-04-30,Brazil,Rio_Grande_do_Sul,8
2016-04-30,Brazil,Rio_de_Janeiro,33
2016-04-30,Brazil,Rondonia,8
2016-04-30,Brazil,Roraima,5
2016-04-30,Brazil,Santa_Catarina,17
2016-04-30,Brazil,Sergipe,147
2016-04-30,Brazil,Sao_Paulo,1
2016-04-30,Brazil,Tocantins,4
2016-04-30,Brazil,Acre,189
2016-04-30,Brazil,Alagoas,157
2016-04-30,Brazil,Amapa,34
2016-04-30,Brazil,Amazonas,36
2016-04-30,Brazil,Bahia,51
2016-04-30,Brazil,Ceara,42
2016-04-30,Brazil,Distrito_Federal,78
2016-04-30,Brazil,Espirito_Santo,14
2016-04-30,Brazil,Goias,55
2016-04-30,Brazil,Maranhao,410
2016-04-30,Brazil,Mato_Grosso,25
2016-04-30,Brazil,Mato_Grosso_do_Sul,997
2016-04-30,Brazil,Minas_Gerais,63
2016-04-30,Brazil,Para,50
2016-04-30,Brazil,Paraiba,36
2016-04-30,Brazil,Parana,92
2016-04-30,Brazil,Pernambuco,6
2016-04-30,Brazil,Piaui,6
2016-04-30,Brazil,Rio_Grande_do_Norte,3
2016-04-30,Brazil,Rio_Grande_do_Sul,42
2016-04-30,Brazil,Rio_de_Janeiro,103
2016-04-30,Brazil,Rondonia,21
2016-04-30,Brazil,Roraima,20
2016-04-30,Brazil,Santa_Catarina,77
2016-04-30,Brazil,Sergipe,4
2016-04-30,Brazil,Sao_Paulo,10
2016-04-30,Brazil,Tocantins,648
2016-04-30,Brazil,Alagoas,231
2016-04-30,Brazil,Bahia,1
2016-04-30,Brazil,Ceara,91
2016-04-30,Brazil,Distrito_Federal,66
2016-04-30,Brazil,Espirito_Santo,93
2016-04-30,Brazil,Mato_Grosso,121
2016-04-30,Brazil,Minas_Gerais,2
2016-04-30,Brazil,Paraiba,48
2016-04-30,Brazil,Pernambuco,28
2016-04-30,Brazil,Piaui,344
2016-04-30,Brazil,Rio_Grande_do_Norte,4
2016-04-30,Brazil,Rio_de_Janeiro,582
2016-04-30,Brazil,Sergipe,23
2016-04-30,Brazil,Acre,265
2016-04-30,Brazil,Alagoas,35
2016-04-30,Brazil,Bahia,295
2016-04-30,Brazil,Goias,4
2016-04-30,Brazil,Mato_Grosso,10
2016-04-30,Brazil,Minas_Gerais,2
2016-04-30,Brazil,Paraiba,156
2016-04-30,Brazil,Parana,163
2016-04-30,Brazil,Pernambuco,110
2016-04-30,Brazil,Piaui,25
2016-04-30,Brazil,Rio_Grande_do_Sul,2
2016-04-30,Brazil,Rio_de_Janeiro,1
2016-04-30,Brazil,Sergipe,57
2016-04-30,Brazil,Sao_Paulo,41
2016-04-30,Brazil,Alagoas,1
2016-04-30,Brazil,Amapa,7
2016-04-30,Brazil,Bahia,12
2016-04-30,Brazil,Ceara,57
2016-04-30,Brazil,Espirito_Santo,5
2016-04-30,Brazil,Goias,2
2016-04-30,Brazil,Maranhao,3
2016-04-30,Brazil,Mato_Grosso,1
2016-04-30,Brazil,Paraiba,47
2016-04-30,Brazil,Pernambuco,4
2016-04-30,Brazil,Rio_Grande_do_Norte,103
2016-04-30,Brazil,Rio_Grande_do_Sul,30
2016-04-30,Brazil,Rio_de_Janeiro,42
2016-04-30,Brazil,Sergipe,2
2016-04-30,Brazil,Sao_Paulo,10
2016-04-30,Brazil,Tocantins,1
2016-05-07,Brazil,Alagoas,2
2016-05-07,Brazil,Amapa,16
2016-05-07,Brazil,Amazonas,8
2016-05-07,Brazil,Bahia,5
2016-05-07,Brazil,Ceara,9
2016-05-07,Brazil,Distrito_Federal,71
2016-05-07,Brazil,Espirito_Santo,4
2016-05-07,Brazil,Goias,4
2016-05-07,Brazil,Maranhao,174
2016-05-07,Brazil,Mato_Grosso,101
2016-05-07,Brazil,Mato_Grosso_do_Sul,1
2016-05-07,Brazil,Minas_Gerais,28
2016-05-07,Brazil,Para,29
2016-05-07,Brazil,Paraiba,82
2016-05-07,Brazil,Parana,37
2016-05-07,Brazil,Pernambuco,10
2016-05-07,Brazil,Piaui,57
2016-05-07,Brazil,Rio_Grande_do_Norte,23
2016-05-07,Brazil,Rio_Grande_do_Sul,135
2016-05-07,Brazil,Rio_de_Janeiro,24
2016-05-07,Brazil,Rondonia,176
2016-05-07,Brazil,Roraima,64
2016-05-07,Brazil,Sergipe,82
2016-05-07,Brazil,Sao_Paulo,35
2016-05-07,Brazil,Tocantins,47
2016-05-07,Brazil,Acre,6
2016-05-07,Brazil,Alagoas,6
2016-05-07,Brazil,Amapa,5
2016-05-07,Brazil,Amazonas,53
2016-05-07,Brazil,Bahia,80
2016-05-07,Brazil,Ceara,51
2016-05-07,Brazil,Distrito_Federal,65
2016-05-07,Brazil,Espirito_Santo,6
2016-05-07,Brazil,Goias,4
2016-05-07,Brazil,Maranhao,243
2016-05-07,Brazil,Mato_Grosso,97
2016-05-07,Brazil,Mato_Grosso_do_Sul,5
2016-05-07,Brazil,Minas_Gerais,11
2016-05-07,Brazil,Paraiba,14
2016-05-07,Brazil,Parana,117
2016-05-07,Brazil,Pernambuco,15
2016-05-07,Brazil,Piaui,2
2016-05-07,Brazil,Rio_Grande_do_Norte,3
2016-05-07,Brazil,Rio_Grande_do_Sul,1
2016-05-07,Brazil,Rio_de_Janeiro,125
2016-05-07,Brazil,Rondonia,4
2016-05-07,Brazil,Roraima,354
2016-05-07,Brazil,Santa_Catarina,76
2016-05-07,Brazil,Sergipe,106
2016-05-07,Brazil,Sao_Paulo,5
2016-05-07,Brazil,Tocantins,55
2016-05-07,Brazil,Acre,4
2016-05-07,Brazil,Alagoas,8
2016-05-07,Brazil,Amapa,1
2016-05-07,Brazil,Amazonas,50
2016-05-07,Brazil,Bahia,8
2016-05-07,Brazil,Ceara,5
2016-05-07,Brazil,Distrito_Federal,17
2016-05-07,Brazil,Espirito_Santo,149
2016-05-07,Brazil,Goias,1
2016-05-07,Brazil,Maranhao,5
2016-05-07,Brazil,Mato_Grosso,205
2016-05-07,Brazil,Mato_Grosso_do_Sul,164
2016-05-07,Brazil,Minas_Gerais,33
2016-05-07,Brazil,Para,45
2016-05-07,Brazil,Paraiba,52
2016-05-07,Brazil,Parana,45
2016-05-07,Brazil,Pernambuco,89
2016-05-07,Brazil,Piaui,14
2016-05-07,Brazil,Rio_Grande_do_Norte,55
2016-05-07,Brazil,Rio_Grande_do_Sul,418
2016-05-07,Brazil,Rio_de_Janeiro,27
2016-05-07,Brazil,Rondonia,1038
2016-05-07,Brazil,Roraima,64
2016-05-07,Brazil,Santa_Catarina,50
2016-05-07,Brazil,Sergipe,47
2016-05-07,Brazil,Sao_Paulo,108
2016-05-07,Brazil,Tocantins,7
2016-05-07,Brazil,Acre,7
2016-05-07,Brazil,Alagoas,4
2016-05-07,Brazil,Amapa,39
2016-05-07,Brazil,Amazonas,107
2016-05-07,Brazil,Bahia,28
2016-05-07,Brazil,Ceara,21
2016-05-07,Brazil,Distrito_Federal,75
2016-05-07,Brazil,Espirito_Santo,2
2016-05-07,Brazil,Goias,10
2016-05-07,Brazil,Maranhao,650
2016-05-07,Brazil,Mato_Grosso,220
2016-05-07,Brazil,Mato_Grosso_do_Sul,3
2016-05-07,Brazil,Minas_Gerais,86
2016-05-07,Brazil,Para,68
2016-05-07,Brazil,Paraiba,90
2016-05-07,Brazil,Parana,112
2016-05-07,Brazil,Pernambuco,2
2016-05-07,Brazil,Piaui,48
2016-05-07,Brazil,Rio_Grande_do_Norte,28
2016-05-07,Brazil,Rio_Grande_do_Sul,338
2016-05-07,Brazil,Rio_de_Janeiro,6
2016-05-07,Brazil,Rondonia,555
2016-05-07,Brazil,Roraima,23
2016-05-07,Brazil,Santa_Catarina,266
2016-05-07,Brazil,Sergipe,26
2016-05-07,Brazil,Sao_Paulo,282
2016-05-07,Brazil,Tocantins,3
2016-05-07,Brazil,Acre,9
2016-05-07,Brazil,Alagoas,142
2016-05-07,Brazil,Amapa,164
2016-05-07,Brazil,Amazonas,103
2016-05-07,Brazil,Bahia,26
2016-05-07,Brazil,Ceara,3
2016-05-07,Brazil,Distrito_Federal,1
2016-05-07,Brazil,Espirito_Santo,57
2016-05-07,Brazil,Goias,43
2016-05-07,Brazil,Maranhao,1
2016-05-07,Brazil,Mato_Grosso,8
2016-05-07,Brazil,Mato_Grosso_do_Sul,12
2016-05-07,Brazil,Minas_Gerais,57
2016-05-07,Brazil,Para,5
2016-05-07,Brazil,Paraiba,2
2016-05-07,Brazil,Parana,3
2016-05-07,Brazil,Pernambuco,1
2016-05-07,Brazil,Piaui,51
2016-05-07,Brazil,Rio_Grande_do_Norte,4
2016-05-07,Brazil,Rio_Grande_do_Sul,103
2016-05-07,Brazil,Rio_de_Janeiro,32
2016-05-07,Brazil,Rondonia,42
2016-05-07,Brazil,Roraima,5
2016-05-07,Brazil,Santa_Catarina,10
2016-05-07,Brazil,Sergipe,1
2016-05-07,Brazil,Sao_Paulo,2
2016-05-07,Brazil,Tocantins,1
2016-05-14,Brazil,Alagoas,16
2016-05-14,Brazil,Amapa,8
2016-05-14,Brazil,Amazonas,5
2016-05-14,Brazil,Bahia,9
2016-05-14,Brazil,Ceara,71
2016-05-14,Brazil,Distrito_Federal,4
2016-05-14,Brazil,Espirito_Santo,4
2016-05-14,Brazil,Goias,175
2016-05-14,Brazil,Maranhao,101
2016-05-14,Brazil,Mato_Grosso,1
2016-05-14,Brazil,Mato_Grosso_do_Sul,28
2016-05-14,Brazil,Minas_Gerais,30
2016-05-14,Brazil,Para,82
2016-05-14,Brazil,Paraiba,38
2016-05-14,Brazil,Parana,10
2016-05-14,Brazil,Pernambuco,57
2016-05-14,Brazil,Piaui,23
2016-05-14,Brazil,Rio_Grande_do_Norte,135
2016-05-14,Brazil,Rio_Grande_do_Sul,26
2016-05-14,Brazil,Rio_de_Janeiro,177
2016-05-14,Brazil,Rondonia,66
2016-05-14,Brazil,Roraima,82
2016-05-14,Brazil,Santa_Catarina,38
2016-05-14,Brazil,Sergipe,48
2016-05-14,Brazil,Sao_Paulo,6
2016-05-14,Brazil,Tocantins,6
2016-05-14,Brazil,Acre,5
2016-05-14,Brazil,Alagoas,53
2016-05-14,Brazil,Amapa,81
2016-05-14,Brazil,Amazonas,51
2016-05-14,Brazil,Bahia,3
2016-05-14,Brazil,Ceara,1
2016-05-14,Brazil,Distrito_Federal,16
2016-05-14,Brazil,Espirito_Santo,1
2016-05-14,Brazil,Goias,2
2016-05-14,Brazil,Maranhao,1
2016-05-14,Brazil,Mato_Grosso,1
2016-05-14,Brazil,Mato_Grosso_do_Sul,11
2016-05-14,Brazil,Minas_Gerais,2
2016-05-14,Brazil,Paraiba,3
2016-05-14,Brazil,Parana,12
2016-05-14,Brazil,Pernambuco,3
2016-05-14,Brazil,Piaui,3
2016-05-14,Brazil,Rio_Grande_do_Norte,1
2016-05-14,Brazil,Rio_Grande_do_Sul,1
2016-05-14,Brazil,Rio_de_Janeiro,1
2016-05-14,Brazil,Rondonia,1
2016-05-14,Brazil,Roraima,2
2016-05-14,Brazil,Santa_Catarina,2
2016-05-14,Brazil,Sergipe,3
2016-05-14,Brazil,Sao_Paulo,2
2016-05-14,Brazil,Tocantins,3
2016-05-14,Brazil,Acre,2
2016-05-14,Brazil,Alagoas,2
2016-05-14,Brazil,Amapa,3
2016-05-14,Brazil,Amazonas,7
2016-05-14,Brazil,Bahia,4
2016-05-14,Brazil,Ceara,1
2016-05-14,Brazil,Distrito_Federal,2
2016-05-14,Brazil,Espirito_Santo,3
2016-05-14,Brazil,Goias,31
2016-05-14,Brazil,Maranhao,12
2016-05-14,Brazil,Mato_Grosso,5
2016-05-14,Brazil,Mato_Grosso_do_Sul,3
2016-05-14,Brazil,Minas_Gerais,7
2016-05-14,Brazil,Para,8
2016-05-14,Brazil,Paraiba,10
2016-05-14,Brazil,Parana,52
2016-05-14,Brazil,Pernambuco,6
2016-05-14,Brazil,Piaui,2
2016-05-14,Brazil,Rio_Grande_do_Norte,15
2016-05-14,Brazil,Rio_Grande_do_Sul,1
2016-05-14,Brazil,Rio_de_Janeiro,5
2016-05-14,Brazil,Rondonia,2
2016-05-14,Brazil,Roraima,15
2016-05-14,Brazil,Sergipe,70
2016-05-14,Brazil,Sao_Paulo,7
2016-05-14,Brazil,Tocantins,4
2016-05-14,Brazil,Acre,247
2016-05-14,Brazil,Alagoas,102
2016-05-14,Brazil,Amapa,5
2016-05-14,Brazil,Amazonas,11
2016-05-14,Brazil,Bahia,14
2016-05-14,Brazil,Ceara,126
2016-05-14,Brazil,Distrito_Federal,15
2016-05-14,Brazil,Espirito_Santo,2
2016-05-14,Brazil,Goias,3
2016-05-14,Brazil,Maranhao,1
2016-05-14,Brazil,Mato_Grosso,129
2016-05-14,Brazil,Mato_Grosso_do_Sul,4
2016-05-14,Brazil,Minas_Gerais,359
2016-05-14,Brazil,Para,82
2016-05-14,Brazil,Paraiba,108
2016-05-14,Brazil,Parana,5
2016-05-14,Brazil,Pernambuco,61
2016-05-14,Brazil,Piaui,4
2016-05-14,Brazil,Rio_Grande_do_Norte,8
2016-05-14,Brazil,Rio_Grande_do_Sul,1
2016-05-14,Brazil,Rio_de_Janeiro,50
2016-05-14,Brazil,Rondonia,8
2016-05-14,Brazil,Roraima,8
2016-05-14,Brazil,Santa_Catarina,17
2016-05-14,Brazil,Sergipe,155
2016-05-14,Brazil,Sao_Paulo,1
2016-05-14,Brazil,Tocantins,5
2016-05-14,Brazil,Acre,210
2016-05-14,Brazil,Alagoas,174
2016-05-14,Brazil,Amapa,34
2016-05-14,Brazil,Amazonas,45
2016-05-14,Brazil,Bahia,52
2016-05-14,Brazil,Ceara,54
2016-05-14,Brazil,Distrito_Federal,93
2016-05-14,Brazil,Espirito_Santo,14
2016-05-14,Brazil,Goias,55
2016-05-14,Brazil,Maranhao,439
2016-05-14,Brazil,Mato_Grosso,27
2016-05-14,Brazil,Mato_Grosso_do_Sul,1068
2016-05-14,Brazil,Minas_Gerais,70
2016-05-14,Brazil,Para,53
2016-05-14,Brazil,Paraiba,50
2016-05-14,Brazil,Parana,114
2016-05-14,Brazil,Pernambuco,7
2016-05-14,Brazil,Piaui,7
2016-05-14,Brazil,Rio_Grande_do_Norte,4
2016-05-14,Brazil,Rio_Grande_do_Sul,39
2016-05-14,Brazil,Rio_de_Janeiro,112
2016-05-14,Brazil,Rondonia,33
2016-05-14,Brazil,Roraima,21
2016-05-14,Brazil,Santa_Catarina,69
2016-05-14,Brazil,Sergipe,2
2016-05-14,Brazil,Sao_Paulo,11
2016-05-14,Brazil,Tocantins,646
2016-05-14,Brazil,Alagoas,210
2016-05-14,Brazil,Bahia,2
2016-05-14,Brazil,Ceara,86
2016-05-14,Brazil,Distrito_Federal,68
2016-05-14,Brazil,Espirito_Santo,77
2016-05-14,Brazil,Mato_Grosso,109
2016-05-14,Brazil,Minas_Gerais,2
2016-05-14,Brazil,Paraiba,54
2016-05-14,Brazil,Pernambuco,29
2016-05-14,Brazil,Piaui,313
2016-05-14,Brazil,Rio_Grande_do_Norte,6
2016-05-14,Brazil,Rio_de_Janeiro,541
2016-05-14,Brazil,Sergipe,15
2016-05-14,Brazil,Acre,264
2016-05-14,Brazil,Alagoas,23
2016-05-14,Brazil,Amapa,271
2016-05-14,Brazil,Bahia,4
2016-05-14,Brazil,Goias,9
2016-05-14,Brazil,Maranhao,1
2016-05-14,Brazil,Mato_Grosso,142
2016-05-14,Brazil,Minas_Gerais,186
2016-05-14,Brazil,Paraiba,96
2016-05-14,Brazil,Parana,28
2016-05-14,Brazil,Pernambuco,4
2016-05-14,Brazil,Piaui,1
2016-05-14,Brazil,Rio_Grande_do_Sul,59
2016-05-14,Brazil,Rio_de_Janeiro,44
2016-05-14,Brazil,Sergipe,1
2016-05-14,Brazil,Sao_Paulo,8
2016-05-14,Brazil,Alagoas,12
2016-05-14,Brazil,Bahia,60
2016-05-14,Brazil,Ceara,5
2016-05-14,Brazil,Espirito_Santo,2
2016-05-14,Brazil,Goias,3
2016-05-14,Brazil,Maranhao,1
2016-05-14,Brazil,Mato_Grosso,53
2016-05-14,Brazil,Paraiba,4
2016-05-14,Brazil,Pernambuco,103
2016-05-14,Brazil,Rio_Grande_do_Norte,36
2016-05-14,Brazil,Rio_Grande_do_Sul,42
2016-05-14,Brazil,Rio_de_Janeiro,5
2016-05-14,Brazil,Roraima,10
2016-05-14,Brazil,Sergipe,1
2016-05-14,Brazil,Sao_Paulo,2
2016-05-14,Brazil,Tocantins,1
2016-05-21,Brazil,Alagoas,16
2016-05-21,Brazil,Amapa,8
2016-05-21,Brazil,Amazonas,8
2016-05-21,Brazil,Bahia,9
2016-05-21,Brazil,Ceara,73
2016-05-21,Brazil,Distrito_Federal,4
2016-05-21,Brazil,Espirito_Santo,5
2016-05-21,Brazil,Goias,176
2016-05-21,Brazil,Maranhao,102
2016-05-21,Brazil,Mato_Grosso,1
2016-05-21,Brazil,Mato_Grosso_do_Sul,28
2016-05-21,Brazil,Minas_Gerais,30
2016-05-21,Brazil,Para,84
2016-05-21,Brazil,Paraiba,38
2016-05-21,Brazil,Parana,10
2016-05-21,Brazil,Pernambuco,58
2016-05-21,Brazil,Piaui,24
2016-05-21,Brazil,Rio_Grande_do_Norte,135
2016-05-21,Brazil,Rio_Grande_do_Sul,26
2016-05-21,Brazil,Rio_de_Janeiro,178
2016-05-21,Brazil,Rondonia,67
2016-05-21,Brazil,Roraima,83
2016-05-21,Brazil,Santa_Catarina,38
2016-05-21,Brazil,Sergipe,48
2016-05-21,Brazil,Sao_Paulo,7
2016-05-21,Brazil,Tocantins,6
2016-05-21,Brazil,Acre,6
2016-05-21,Brazil,Alagoas,53
2016-05-21,Brazil,Amapa,88
2016-05-21,Brazil,Amazonas,52
2016-05-21,Brazil,Bahia,3
2016-05-21,Brazil,Ceara,1
2016-05-21,Brazil,Distrito_Federal,16
2016-05-21,Brazil,Espirito_Santo,1
2016-05-21,Brazil,Goias,2
2016-05-21,Brazil,Maranhao,1
2016-05-21,Brazil,Mato_Grosso,1
2016-05-21,Brazil,Mato_Grosso_do_Sul,11
2016-05-21,Brazil,Minas_Gerais,2
2016-05-21,Brazil,Paraiba,3
2016-05-21,Brazil,Parana,13
2016-05-21,Brazil,Pernambuco,3
2016-05-21,Brazil,Piaui,3
2016-05-21,Brazil,Rio_Grande_do_Norte,1
2016-05-21,Brazil,Rio_Grande_do_Sul,1
2016-05-21,Brazil,Rio_de_Janeiro,1
2016-05-21,Brazil,Rondonia,1
2016-05-21,Brazil,Roraima,2
2016-05-21,Brazil,Santa_Catarina,1
2016-05-21,Brazil,Sergipe,3
2016-05-21,Brazil,Sao_Paulo,2
2016-05-21,Brazil,Tocantins,3
2016-05-21,Brazil,Acre,2
2016-05-21,Brazil,Alagoas,2
2016-05-21,Brazil,Amapa,5
2016-05-21,Brazil,Amazonas,7
2016-05-21,Brazil,Bahia,4
2016-05-21,Brazil,Ceara,1
2016-05-21,Brazil,Distrito_Federal,2
2016-05-21,Brazil,Espirito_Santo,3
2016-05-21,Brazil,Goias,31
2016-05-21,Brazil,Maranhao,14
2016-05-21,Brazil,Mato_Grosso,5
2016-05-21,Brazil,Mato_Grosso_do_Sul,3
2016-05-21,Brazil,Minas_Gerais,8
